RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
1 Servers,0.12620826330371662,0.1077637318614613,0.10621721104500012,0.12540628803696055,0.11129615395088144,0.12169541259445733,0.11952986403747133,0.12570144220259016,0.122984025324387,0.1259538398708233
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.0826391224255118,0.10240141867790811,0.09549224252766943,0.08055799980810419,0.08161979359818847,0.08422560713581906,0.08502592274261009,0.07782520103502706,0.08183717711133806,0.10240750591187926
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.061136544609464806,0.06820726346466725,0.06804904794981209,0.06830843508683428,0.06726689721221245,0.06352693606544801,0.06255378018182843,0.06217606102183095,0.06526276682604111,0.0682679429201427
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.05058568457944366,0.05014668664164123,0.05116671100768935,0.05034402343912105,0.04974518518754913,0.049914612455857044,0.04743699665332582,0.04815918058187952,0.05091272817901779,0.05024423042661313
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.04074912043218976,0.038700449384115314,0.04090637704602372,0.04094801029483866,0.04090168639275624,0.040703362680727176,0.040595292270304374,0.040945257088303336,0.04097015600445545,0.040378134253478394
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.03414032379248449,0.03407908342018621,0.034225269716975856,0.034151314912849694,0.03416435935060446,0.03412713521113269,0.034120001924538124,0.03415673900144444,0.033095502062939215,0.03309471589190286
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.0292562492042131,0.028759912229623066,0.02898961655594401,0.029265212275118045,0.029245476123223008,0.028510344346046664,0.029201106236325165,0.02924012025635242,0.029219711790146187,0.029366752935892835
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.02514472472141398,0.025616590599055196,0.025021194662421472,0.025593802122261908,0.02558978165506313,0.025640586061628872,0.025597671428778307,0.02559895820725248,0.025406423206090885,0.02571494318334568
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.022736739523707847,0.02281267258914449,0.022749612940608968,0.022731585659597132,0.022753861827313156,0.022743242973331843,0.02228266343101809,0.022757198948993126,0.022597870156295042,0.022697938863870677
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.02036177738061209,0.02043932450383814,0.020411822649736823,0.020467728598162573,0.02045112621251097,0.020477109452959903,0.02046230455124016,0.02047946212192573,0.020467321560818295,0.020546712529919457
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.018611840591942107,0.01858992202192092,0.019735714110834912,0.0186097016165952,0.01861906707784798,0.018611554469766742,0.01843729065898978,0.018606604655096046,0.01861555324659225,0.018589474340044206
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.017066139687590933,0.016875459469926923,0.017059479057385404,0.01699865945265172,0.01700978623542495,0.017085738355040164,0.017039324900282735,0.017131655493060803,0.017060370528474186,0.017077504384841267
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.015738450179448006,0.01574543102796413,0.015721938875382698,0.015760921583030635,0.015704568973725182,0.01574911334617621,0.015756340404674114,0.01574944700268135,0.015719380938153213,0.015751949120081175
RoundRobin: Average Throughput Vs Load_x,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999
,0.014523637701864071,0.014624894484334627,0.01451964359765715,0.014642704356564678,0.014590183000494158,0.014611296888912174,0.014612033730711429,0.014626075587958611,0.014680571789591462,0.01462298524584836
